000078269;Tuulio, O. J., 1878-1941;(FIN11)000078269 ;;
000078353;Wetterhoff, Fritz, 1878-1922;(FIN11)000078353 ;;
000078355;Stanley, Henry M.;(FIN11)000078355 ;;
000078360;Alain-Fournier, Henri;(FIN11)000078360 ;;
000078364;Hanho, J. T., 1879-1960;(FIN11)000078364 ;;
000078370;Holmberg, Einar, 1878-1959;(FIN11)000078370 ;;
000078373;Gustafsson, F., 1853-1924;(FIN11)000078373 ;;
000078378;Jalas, Rakel, 1892-1955;(FIN11)000078378 ;;
000078454;Kajava, Yrjö, 1884-1929;(FIN11)000078454 ;;
000078458;Manninen, Ilmari, 1894-1935;(FIN11)000078458 ;;
000078459;Salonen, K. E.;(FIN11)000078459 ;;
000078470;Reinilä-Hellman, Edit, 1877-1935;(FIN11)000078470;nainen;000078470 
000078471;Kovero, Martti, 1882-1955;(FIN11)000078471 ;;
000078480;Leivo, David L.;(FIN11)000078480 ;;
000078489;Nylander, Hannes, 1873-1940;(FIN11)000078489 ;;
000078490;Lähde, Vihtori, 1892-1961;(FIN11)000078490 ;;
000078492;Meriluoto, K. A.;(FIN11)000078492 ;;
000078496;Mäki, Matti E.;(FIN11)000078496 ;;
000078505;Ruuth, Martti, 1870-1962;(FIN11)000078505 ;;
000078537;Kakko, Heikki, 1878-1931;(FIN11)000078537 ;;
000078595;Salmensaari, Sulo S., 1874-1966;(FIN11)000078595 ;;
000078640;Schulman, Hugo, 1857-1934;(FIN11)000078640 ;;
000078643;Brotherus, K. R., 1880-1949;(FIN11)000078643 ;;
000078704;Sirkka, Impi, 1884-1973;(FIN11)000078704 ;;
000078767;Mustonen, O. A. F., 1856-1927;(FIN11)000078767 ;;
000078781;Lönnbohm, O. A. F., 1856-1927;(FIN11)000078781 ;;
000078815;Riitahuhdan Esa, 1875-1923;(FIN11)000078815 ;;
000078821;Hollatz, David, 1704-1777;(FIN11)000078821 ;;
000078833;Koutaniemi, Risto, 1875-1923;(FIN11)000078833 ;;
000078834;Mäkelin, Yrjö, 1875-1923;(FIN11)000078834 ;;
000078841;Vallinmäki, Aaro, 1878-1932;(FIN11)000078841 ;;
000078853;Suomalainen, Vihtori, 1881-1959;(FIN11)000078853 ;;
000078974;Backman, A. L., 1880-1967;(FIN11)000078974 ;;
000079006;Mamin-Sibirjak, D. N., 1852-1912;(FIN11)000079006;mies;000079006 
000079043;Granö, J. G., 1882-1956;(FIN11)000079043 ;;
000079077;Niemi, Vihtori, 1870-1910;(FIN11)000079077 ;;
000079244;Tikkanen, J. J., 1857-1930;(FIN11)000079244 ;;
000079255;Airas, Väinö, 1876-1941;(FIN11)000079255 ;;
000079265;Utriainen, Hilda Karolina;(FIN11)000079265 ;;
000079271;Beaumarchais, Pierre Augustin Caron de, 1732-1799;(FIN11)000079271 ;;
000079285;Kahila, Hilja, 1861-1932;(FIN11)000079285;mies;000079285 
000079316;Sederholm, J. J., 1863-1934;(FIN11)000079316 ;;
000079484;Schiller, Friedrich von, 1759-1805;(FIN11)000079484 ;;
000079524;Philp, Robert Kemp;(FIN11)000079524 ;;
000079549;Schultén, Ingrid af, 1889-1970;(FIN11)000079549 ;;
000079575;Andersson, G. A., 1854-1925;(FIN11)000079575 ;;
000079594;Stanjukovitsh, K.;(FIN11)000079594 ;;
000079632;Sue, Eugène, 1804-1857;(FIN11)000079632 ;;
000079649;Rautanen, Martti, 1845-1926;(FIN11)000079649 ;;
000079707;Valle, K. J., 1887-1956;(FIN11)000079707 ;;
000079893;Buch, Hans, 1883-1964;(FIN11)000079893 ;;
000079915;Ehrensvärd, Augustin, 1710-1772;(FIN11)000079915 ;;
000079957;Aimard, Gustave;(FIN11)000079957 ;;
000079996;Barclay, Florence L.;(FIN11)000079996 ;;
000080040;Churchill, Winston S., 1874-1965;(FIN11)000080040 ;;
000080065;Mannerheim, Sophie, 1863-1928;(FIN11)000080065 ;;
000080074;Dahn, Felix, 1834-1912;(FIN11)000080074 ;;
000080103;Donner, Olly, 1881-1956;(FIN11)000080103 ;;
000080111;Lindqvist, Rafael, 1867-1952;(FIN11)000080111;mies;000080111 
000080140;Hällfors, Edvard, 1878-1954;(FIN11)000080140 ;;
000080158;Niinivaara, Verneri, 1878-1957;(FIN11)000080158 ;;
000080163;Rissanen, Kalle, 1885-1958;(FIN11)000080163 ;;
000080174;Apuleius, Lucius;(FIN11)000080174 ;;
000080177;Ferry, Gabriel;(FIN11)000080177 ;;
000080188;Kuprin, A. I., 1870-1938;(FIN11)000080188;mies;000080188 
000080198;Sanden, Gabriel, 1885-1933;(FIN11)000080198 ;;
000080209;Hidén, K. J., 1867-1925;(FIN11)000080209 ;;
000080227;Hänninen, Kaarlo, 1876-1939;(FIN11)000080227 ;;
000080265;Frenckell, Erik von, 1887-1977;(FIN11)000080265 ;;
000080303;Jalkio, Oskari, 1882-1952;(FIN11)000080303 ;;
000080310;Janson, Ture, 1886-1954;(FIN11)000080310 ;;
000080392;Kainulainen, Ruupert, 1886-1962;(FIN11)000080392 ;;
000080407;Born, Viktor Magnus von, 1851-1917;(FIN11)000080407 ;;
000080416;Granfelt, O. Hj., 1874-1957;(FIN11)000080416 ;;
000080430;Koivistoinen, Juho;(FIN11)000080430;mies;000080430 
000080453;Reuter, Enzio, 1867-1951;(FIN11)000080453 ;;
000080492;Laitakari, A. V., 1883-1954;(FIN11)000080492 ;;
000080532;Veijon-Veikko;(FIN11)000080532 ;;
000080589;Möller, Christian;(FIN11)000080589 ;;
000080603;Neovius-Nevanlinna, L., 1850-1916;(FIN11)000080603 ;;
000080631;Virmajoki, Veikko, 1894-1956;(FIN11)000080631 ;;
000080696;Hortling, Ivar, 1876-1946;(FIN11)000080696 ;;
000080705;Oxenstierna, Mårten Gabriel Leijonsköld;(FIN11)000080705 ;;
000080779;Voikoski, T. P., 1883-1971;(FIN11)000080779;mies;000080779 
000080810;Prévost, abbé, 1697-1763;(FIN11)000080810 ;;
000080820;Numers, Gustaf von, 1848-1913;(FIN11)000080820 ;;
000080842;Planting, Birger, 1886-1964;(FIN11)000080842 ;;
000080885;Reuter, Ernst, 1815-1890;(FIN11)000080885;mies;000080885 
000080914;Wilskman, Atle, 1883-1921;(FIN11)000080914 ;;
000080917;Räsänen, Hilma, 1877-1955;(FIN11)000080917 ;;
000080918;Räsänen, Veli, 1888-1953;(FIN11)000080918 ;;
000080935;Ekelund, Ragnar, 1892-1960;(FIN11)000080935 ;;
000080947;Boldt, Alexander, 1873-1956;(FIN11)000080947 ;;
000080959;Sahlstén, Anna, 1875-1939;(FIN11)000080959 ;;
000080972;Salokannel, H., 1880-1966;(FIN11)000080972 ;;
000081001;Schauman, A., 1859-1928;(FIN11)000081001 ;;
000081002;Söderholm, A.;(FIN11)000081002 ;;
000081014;Pohjakallio, K. A., 1863-1926;(FIN11)000081014;mies;000081014 
000081019;Langenskiöld, Fabian, 1886-1957;(FIN11)000081019 ;;
000081095;Kahilus, J.;(FIN11)000081095 ;;
000081118;Suhonen, Em., 1875-1954;(FIN11)000081118 ;;
000081149;Tulenheimo, Martti, 1883-1945;(FIN11)000081149 ;;
000081151;Suomalainen, E. W., 1883-1931;(FIN11)000081151 ;;
000081161;Avertšenko, Arkadi, 1881-1925;(FIN11)000081161 ;;
000081189;Hildén, Konr.;(FIN11)000081189 ;;
000081256;Weyman, Stanley;(FIN11)000081256 ;;
000081267;Borodkin, M., 1852-1919;(FIN11)000081267;mies;000081267 
000081291;Creutz, Gustaf Philip, 1731-1785;(FIN11)000081291 ;;
000081324;Forstén, Alma, 1858-1931;(FIN11)000081324 ;;
000081370;Blomstedt, Yrjö, 1871-1912;(FIN11)000081370 ;;
000081376;Ehrström, Karl Gustaf, 1822-1886;(FIN11)000081376 ;;
000081402;Asp, Kaarlo, 1894-1979;(FIN11)000081402 ;;
000081457;Collan, Anni, 1876-1962;(FIN11)000081457 ;;
000081466;Wuori, Martti, 1858-1934;(FIN11)000081466;mies;000081466 
000081468;Donner, Ossian, 1866-1957;(FIN11)000081468 ;;
000081481;Conrad, J., (Johannes);(FIN11)000081481 ;;
000081485;Lilius, Albert, 1873-1947;(FIN11)000081485 ;;
000081494;Finnberg, Jul., 1877-1955;(FIN11)000081494 ;;
000081498;Granit, J. M., 1869-1972;(FIN11)000081498 ;;
000081522;Harmaja, Laura, 1881-1954;(FIN11)000081522 ;;
000081523;Harmaja, Leo, 1880-1949;(FIN11)000081523 ;;
000081525;Helsingius, Torsten, 1888-1967;(FIN11)000081525 ;;
000081558;Halme, Kaarle, 1864-1946;(FIN11)000081558 ;;
000081577;Heilala, Yrjö, 1882-1951;(FIN11)000081577 ;;
000081614;Heporauta, Elsa, 1883-1960;(FIN11)000081614 ;;
000081656;Helenius-Seppälä, Matti, 1870-1920;(FIN11)000081656 ;;
000081672;Jurva, Aura, 1882-1954;(FIN11)000081672 ;;
000081676;Jansson, Erik, 1848-1927;(FIN11)000081676 ;;
000081690;Reinholm, H. A., 1819-1883;(FIN11)000081690 ;;
000081709;Soikkeli, Kaarle, 1871-1932;(FIN11)000081709 ;;
000081710;Jerome, Jerome K.;(FIN11)000081710 ;;
000081727;Jääskeläinen, Pasi, 1869-1920;(FIN11)000081727 ;;
000081735;Könönen, T., 1864-1922;(FIN11)000081735 ;;
000081740;Malmberg, Aino, 1865-1933;(FIN11)000081740 ;;
000081743;Anttila, Eva, 1894-1993;(FIN11)000081743 ;;
000081761;Järvelä, Iivari, 1882-;(FIN11)000081761 ;;
000081783;Karsten, Henrik, 1877-1959;(FIN11)000081783 ;;
000081793;Korhonen, A., 1851-1874;(FIN11)000081793 ;;
000081812;Korhonen, V. V., 1885-1958;(FIN11)000081812 ;;
000081836;Lunelund, Harald, 1882-1950;(FIN11)000081836 ;;
000081842;Sarakorpi, O.;(FIN11)000081842 ;;
000081870;Mäkeläinen, Aug., 1885-1956;(FIN11)000081870 ;;
000081894;Liro, J. I., 1872-1943;(FIN11)000081894 ;;
000081938;Reima, Vilho, 1867-1948;(FIN11)000081938 ;;
000081939;Tirranen, M.;(FIN11)000081939 ;;
000081960;Niinivaara, Huugo;(FIN11)000081960 ;;
000081969;Hahl, M., 1879-1928;(FIN11)000081969;mies;000081969 
000081970;Rotilainen, Hijoppi, 1879-1928;(FIN11)000081970;mies;000081970 
000081974;Hainari, O. A., 1856-1910;(FIN11)000081974 ;;
000081987;Kala, J. H.;(FIN11)000081987 ;;
000082086;Genetz, Hilma;(FIN11)000082086 ;;
000082158;Niemi, Herman, 1857-1922;(FIN11)000082158 ;;
000082181;Porthan, Lilli, 1874-1967;(FIN11)000082181 ;;
000082211;Schulman, Hjalmar, 1857-1934;(FIN11)000082211 ;;
000082232;Serlachius, Allan, 1870-1935;(FIN11)000082232 ;;
000082234;Beck, J. T.;(FIN11)000082234 ;;
000082241;Siegberg, Artur, 1862-1948;(FIN11)000082241 ;;
000082247;Siikaniemi, Alku, 1862-1948;(FIN11)000082247 ;;
000082254;Salokangas, H. J.;(FIN11)000082254 ;;
000082267;Aava, Aleksanteri, 1883-1956;(FIN11)000082267 ;;
000082284;Sauli, J. O., 1881-1957;(FIN11)000082284 ;;
000082311;Chydenius, Jakob Wilhelm, 1863-1926;(FIN11)000082311 ;;
000082317;Soini, Lauri, 1875-1919;(FIN11)000082317 ;;
000082352;Tegengren, Gustav, 1871-1951;(FIN11)000082352 ;;
000082356;Livius, Titus, noin 59 eaa.-noin 17 jaa.;(FIN11)000082356 ;;
000082370;Trine, Ralph Waldo;(FIN11)000082370 ;;
000082494;Lindén, John;(FIN11)000082494 ;;
000082501;Witting, Rolf, 1879-1944;(FIN11)000082501 ;;
000082502;Furuhjelm, Ragnar, 1879-1944;(FIN11)000082502 ;;
000082504;Asp, Gustaf Edvard, 1866-1952;(FIN11)000082504 ;;
000082509;Boldt, Robert, 1861-1923;(FIN11)000082509 ;;
000082523;Borg, Arvid, 1878-1939;(FIN11)000082523 ;;
000082531;Bugge, P. O., 1764-1849;(FIN11)000082531;mies;000082531 
000082540;Tanner, V., 1881-1948;(FIN11)000082540 ;;
000082543;Korhonen, Veikko, 1888-1942;(FIN11)000082543 ;;
000082550;**tarina, 1872-1912;(FIN11)000082550 ;;
000082561;Cederberg, A. R., 1885-1948;(FIN11)000082561 ;;
000082564;Cedercreutz, Nanny, 1866-1950;(FIN11)000082564 ;;
000082572;Tegnér, Esaias, 1782-1846;(FIN11)000082572 ;;
000082582;Smirnoff, Karin, 1880-1973;(FIN11)000082582 ;;
000082587;Disraeli, Benjamin;(FIN11)000082587 ;;
000082590;Välisalmi, Heikki, 1886-1947;(FIN11)000082590 ;;
000082595;Tamminen, Emanuel, 1852-1946;(FIN11)000082595 ;;
000082626;Ampuja, Mikko, 1882-1947;(FIN11)000082626 ;;
000082639;Ehrnrooth, Leo, 1877-1951;(FIN11)000082639 ;;
000082660;Estlander, Ernst, 1870-1949;(FIN11)000082660 ;;
000082670;Karsten, T. E., 1870-1942;(FIN11)000082670 ;;
000082673;Engelberg, Rafael, 1882-1962;(FIN11)000082673 ;;
000082674;Bonsdorff, Carl v., 1862-1951;(FIN11)000082674 ;;
000082732;Gotthelf, Jeremias;(FIN11)000082732 ;;
000082769;Erling, Ellida, 1869-1952;(FIN11)000082769 ;;
000082809;Aro, K. K., 1876-1958;(FIN11)000082809 ;;
000082880;Hartman, Jon;(FIN11)000082880 ;;
000082883;Holma, Harri, 1886-1954;(FIN11)000082883 ;;
000082903;Roos, Jeja, 1864-1952;(FIN11)000082903 ;;
000082913;Hämäläinen, Kalle;(FIN11)000082913 ;;
000082929;Hocking, Silas K.;(FIN11)000082929 ;;
000082948;Hautamäki, Kustaa, 1869-1951;(FIN11)000082948 ;;
000082951;Juvelius, J. W., 1863-1927;(FIN11)000082951 ;;
000082961;Hellens, O. von, 1867-1948;(FIN11)000082961 ;;
000082962;Jyske, Jalmari, 1884-1944;(FIN11)000082962 ;;
000082969;Ilmoni, Synnöve, 1877-1957;(FIN11)000082969 ;;
000082982;Ingemann, B. S., 1789-1862;(FIN11)000082982 ;;
000082991;Tenetti, Tuovi, 1880-1944;(FIN11)000082991 ;;
000082994;Ingman, A. W., 1819-1877;(FIN11)000082994 ;;
000083016;Kantola, Vilho, 1874-1921;(FIN11)000083016 ;;
000083028;Hertzen, Elli von;(FIN11)000083028 ;;
000083038;Soisalo, Heikki, 1874-1950;(FIN11)000083038;mies;000083038 
000083043;Kauko, Yrjö, 1886-1974;(FIN11)000083043 ;;
000083058;Hukkinen, Yrjö, 1886-1946;(FIN11)000083058 ;;
000083060;Brandes, Georg, 1842-1927;(FIN11)000083060 ;;
000083065;Szinnyei, József, 1857-1943;(FIN11)000083065 ;;
000083073;Ahrenberg, Jac., 1847-1914;(FIN11)000083073;mies;000083073 
000083089;Sirkka, O. V.;(FIN11)000083089 ;;
000083091;Keto, J. W., 1884-1947;(FIN11)000083091 ;;
000083107;Kilpeläinen, E., (Edvard), 1879-1941;(FIN11)000083107 ;;
000083109;Zidbäck, John;(FIN11)000083109 ;;
000083113;Baird, Robert;(FIN11)000083113 ;;
000083116;Konow, Evert von, 1868-1970;(FIN11)000083116 ;;
000083124;Kytömaa, Kaarlo, 1872-1950;(FIN11)000083124 ;;
000083133;F. A. K.;(FIN11)000083133 ;;
000083181;Kuusi, Eino, 1880-1936;(FIN11)000083181 ;;
000083184;Kuusisto, A. W., 1875-1947;(FIN11)000083184 ;;
000083215;Laboulaye, Edouard;(FIN11)000083215 ;;
000083231;Tähtelä, Kalle, 1891-1919;(FIN11)000083231 ;;
000083237;Kolkkala, Väinö, 1883-1952;(FIN11)000083237 ;;
000083249;Korpisaari, Paavo, 1886-1950;(FIN11)000083249 ;;
000083251;Wänttinen, Ernest;(FIN11)000083251 ;;
000083253;A. L-m;(FIN11)000083253 ;;
000083257;Hornanlinna, Rikhard, 1889-1957;(FIN11)000083257 ;;
000083276;Lindstedt, J. K.;(FIN11)000083276 ;;
000083291;Levander, K. M., 1867-1943;(FIN11)000083291 ;;
000083292;Hildén, K. Aug.;(FIN11)000083292 ;;
000083293;Vainio, Niilo E., 1860-1931;(FIN11)000083293 ;;
000083295;Ahlgren, J. E., 1816-1889;(FIN11)000083295;mies;000083295 
000083312;Tuplawee;(FIN11)000083312 ;;
000083352;Monod, Th.;(FIN11)000083352 ;;
000083356;Anttila, Selma, 1867-1942;(FIN11)000083356 ;;
000083418;Oksanen, Kaino W., 1884-1966;(FIN11)000083418 ;;
000083486;Gerhard, Johann, 1582-1637;(FIN11)000083486 ;;
000083528;Palmroth, Artur;(FIN11)000083528 ;;
000083536;Pylkkänen, Hilma, 1865-1947;(FIN11)000083536 ;;
000083552;Päivänsalo, B. H., 1875-1933;(FIN11)000083552 ;;
000083553;Procopé, Hj. J., 1889-1954;(FIN11)000083553 ;;
000083636;Riverton, Stein;(FIN11)000083636 ;;
000083664;Pehkonen, E. Y., 1882-1949;(FIN11)000083664 ;;
000083676;Sandell, Lina, 1832-1903;(FIN11)000083676 ;;
000083677;Raitio, Jussi, 1882-1954;(FIN11)000083677 ;;
000083724;Rancken, Einar, 1861-1956;(FIN11)000083724 ;;
000083732;Rantakari, K. N., 1877-1926;(FIN11)000083732 ;;
000083736;Långfors, Arthur, 1881-1959;(FIN11)000083736 ;;
000083742;Sjöström, Bertil, 1879-1945;(FIN11)000083742 ;;
000083744;Schybergson, M. G., 1851-1925;(FIN11)000083744 ;;
000083750;Skovgaard-Petersen, C.;(FIN11)000083750 ;;
000083779;Puhakka, Mikko (Jorma);(FIN11)000083779 ;;
000083803;Lindelöf, Uno, 1868-1944;(FIN11)000083803 ;;
000083817;Östberg, Karl;(FIN11)000083817 ;;
000083821;Strömborg, Signe;(FIN11)000083821 ;;
000083825;Sundman, Karl F., 1873-1949;(FIN11)000083825 ;;
000083827;Snellman, Walter J., 1866-1951;(FIN11)000083827 ;;
000083880;Sucksdorff, Julia, 1864-1949;(FIN11)000083880;nainen;000083880 
000083898;Soininen, Mikael, 1860-1924;(FIN11)000083898 ;;
000083913;Heller, Frank, 1886-1947;(FIN11)000083913 ;;
000083927;Kuusi, M. I., 1882-1964;(FIN11)000083927 ;;
000083938;Lassila, Ilmo, 1885-1945;(FIN11)000083938 ;;
000083955;Tanttu, Antti, 1884-1962;(FIN11)000083955 ;;
000083961;Tallgren, A. M., 1885-1945;(FIN11)000083961 ;;
000083965;Tigerstedt, Carl, 1882-1930;(FIN11)000083965 ;;
000083967;Tunkelo, J. H., 1873-1948;(FIN11)000083967 ;;
000083975;Komppa, Gust., 1867-1949;(FIN11)000083975 ;;
000083983;Stigell, Rich. V., 1880-1956;(FIN11)000083983 ;;
000084048;Suolahti, Hugo, 1874-1944;(FIN11)000084048 ;;
000084063;Pärssinen, Hilja, 1876-1935;(FIN11)000084063 ;;
000084071;Toivoniemi, Fabian, 1889-noin 1956?;(FIN11)000084071 ;;
000084081;Uusikylä, A., 1884-1951;(FIN11)000084081 ;;
000084086;Veijola, Yrjö, 1875-1930;(FIN11)000084086 ;;
000084103;Wendt, Georg von, 1876-1954;(FIN11)000084103 ;;
000084142;Karhunen, Onni, 1881-1937;(FIN11)000084142 ;;
000084151;Tigerstedt, Robert, 1853-1923;(FIN11)000084151 ;;
000084164;Wuolijoki, Sulo, 1881-1957;(FIN11)000084164 ;;
000084168;Tweedie, Alec, Mrs., 1862-1940;(FIN11)000084168 ;;
000084172;Åström, N.;(FIN11)000084172;mies;000084172 
000084176;Öhrlund, Saimi;(FIN11)000084176 ;;
000084221;Dahl, G.;(FIN11)000084221 ;;
000084227;Öhquist, Alexander, 1868-1955;(FIN11)000084227 ;;
000084258;Arimo, Atri S.;(FIN11)000084258 ;;
000084261;Ailio, Julius, 1872-1933;(FIN11)000084261 ;;
000084263;Vasenius, Valfrid, 1848-1928;(FIN11)000084263 ;;
000084278;Bergman, G. K., 1882-1942;(FIN11)000084278 ;;
000084293;Beskow, Natanael, 1865-1953;(FIN11)000084293 ;;
000084326;Aminoff, Léonie, 1870-1951;(FIN11)000084326 ;;
000084340;Cygnaeus, Uno, 1810-1888;(FIN11)000084340 ;;
000084345;Père Noble, 1883-1965;(FIN11)000084345 ;;
000084369;Bruun, Albert, 1884-1959;(FIN11)000084369;mies;000084369 
000084373;Caine, Hall, 1853-1931;(FIN11)000084373 ;;
000084374;Fabritius, H., 1877-1948;(FIN11)000084374 ;;
000084380;Blomstedt, Kaarlo, 1880-1949;(FIN11)000084380 ;;
000084392;Franssila, K. A., 1869-1950;(FIN11)000084392 ;;
000084398;Furuhjelm, Annie, 1859-1937;(FIN11)000084398 ;;
000084423;Erich, Rafael, 1879-1946;(FIN11)000084423 ;;
000084474;Elfving, Fredrik, 1854-1942;(FIN11)000084474 ;;
000084498;Hermanson, Berta, 1859-1944;(FIN11)000084498 ;;
000084521;V. P., 1899-1952;(FIN11)000084521 ;;
000084536;Haanpää, Mikko, 1875-1954;(FIN11)000084536 ;;
000084544;Hedman, Adi, 1882-1947;(FIN11)000084544 ;;
000084546;Heikel, Einar, 1885-1949;(FIN11)000084546 ;;
000084553;Hjelmman, J. V., 1861-1940;(FIN11)000084553 ;;
000084554;Hjelt, Vera, 1857-1947;(FIN11)000084554 ;;
000084555;Hyttinen, Arvi, 1886-1946;(FIN11)000084555 ;;
000084557;Hyvärinen, Eero, 1859-1931;(FIN11)000084557;mies;000084557 
000084566;Helminen, Heimo, 1878-1947;(FIN11)000084566 ;;
000084568;Heikel, T. A., 1863-1936;(FIN11)000084568;mies;000084568 
000084569;Koskimies, Kaarlo, 1881-1951;(FIN11)000084569 ;;
000084585;Huhta, Vihtori, 1882-1961;(FIN11)000084585 ;;
000084607;Jacobs, W. W.;(FIN11)000084607 ;;
000084616;Hornung, Ernst William;(FIN11)000084616 ;;
000084618;A-a, 1858-1937;(FIN11)000084618 ;;
000084619;Hurtig, Karl;(FIN11)000084619 ;;
000084623;Karsten, Walter, 1868-1953;(FIN11)000084623 ;;
000084641;Sven i Österlid, 1860-1944;(FIN11)000084641;mies;000084641 
000084643;Jotuni, Alfred, 1878-1934;(FIN11)000084643 ;;
000084649;Johansson, Gustaf, 1844-1930;(FIN11)000084649 ;;
000084660;Somero, Kyösti, 1886-1941;(FIN11)000084660 ;;
000084661;Marlitt, E.;(FIN11)000084661 ;;
000084668;Joutsen, Jali, 1880-1955;(FIN11)000084668 ;;
000084707;Kaste, Anni, 1876-1961;(FIN11)000084707 ;;
000084714;Kenraali, 1829-1912;(FIN11)000084714 ;;
000084720;Kallio, J. E.;(FIN11)000084720 ;;
000084742;Laurén, Per Åke, 1879-1951;(FIN11)000084742 ;;
000084751;Eskelin, Karolina, 1867-1936;(FIN11)000084751 ;;
000084776;Korsström, Herman;(FIN11)000084776 ;;
000084796;Kurki, Aksel Rafael, 1880-1950;(FIN11)000084796 ;;
000084853;Markkula, Auli, 1886-1950;(FIN11)000084853 ;;
000084877;Maunu, J. A., 1856-1939;(FIN11)000084877 ;;
000084879;Karhi, Otto, 1876-1966;(FIN11)000084879 ;;
000084881;Melander, K. R., 1858-1941;(FIN11)000084881 ;;
000084908;Lax, Hj.;(FIN11)000084908 ;;
000084933;Forsman, Kaarlo, 1851-1918;(FIN11)000084933 ;;
000084937;Merisointu, Sine, 1861-1941;(FIN11)000084937 ;;
000084953;Loimaranta, Yrjö, 1874-1942;(FIN11)000084953 ;;
000084960;Louhivuori, O. W., 1884-1953;(FIN11)000084960 ;;
000084977;Leinberg, K. G., 1830-1907;(FIN11)000084977 ;;
000085032;Nylander, Bruno, 1874-1936;(FIN11)000085032 ;;
000085054;Pitkänen, Ilmari, 1880-1927;(FIN11)000085054 ;;
000085090;Jalava, Antti, 1846-1909;(FIN11)000085090 ;;
000085100;Mannermaa, J. A., 1871-1943;(FIN11)000085100 ;;
000085127;Gebhard, Hedvig, 1867-1961;(FIN11)000085127 ;;
000085129;Ollinen, J. F.;(FIN11)000085129 ;;
000085142;Pehkonen, Otto P., 1880-1957;(FIN11)000085142 ;;
000085144;Nyberg, Huugo, 1873-1935;(FIN11)000085144;mies;000085144 
000085151;Kock, Johan, 1861-1915;(FIN11)000085151;mies;000085151 
000085178;Pesonen, E. J.;(FIN11)000085178 ;;
000085179;Nylander, William, 1822-1899;(FIN11)000085179 ;;
000085192;Hume, Fergus;(FIN11)000085192 ;;
000085199;Hyyppärä, Aarne;(FIN11)000085199 ;;
000085201;Mantero, Jussi;(FIN11)000085201 ;;
000085215;Pirilä, Paavo, 1883-1957;(FIN11)000085215 ;;
000085221;Pressensé, E. de;(FIN11)000085221 ;;
000085223;Pohjanpää, Arvi, 1887-1959;(FIN11)000085223 ;;
000085231;Hartman, K. J., 1861-1936;(FIN11)000085231 ;;
000085248;Vesterdahl, Verneri, 1876-1913;(FIN11)000085248 ;;
000085295;Iku-Turso, 1875-1919;(FIN11)000085295 ;;
000085297;Nuorisoseuralainen, 1875-1919;(FIN11)000085297 ;;
000085298;Sauramo, Lauri, 1875-1919;(FIN11)000085298 ;;
000085299;Sininen, L., 1875-1919;(FIN11)000085299 ;;
000085300;Smo, 1875-1919;(FIN11)000085300 ;;
000085311;Ranginen, Juho, 1851-1884;(FIN11)000085311 ;;
000085336;Ahola, Wilho;(FIN11)000085336 ;;
000085354;Alfthan, Axel, 1862-1934;(FIN11)000085354 ;;
000085365;Sand, Mikael, 1872-1939;(FIN11)000085365 ;;
000085391;Rohrbach, A. E.;(FIN11)000085391 ;;
000085405;Palmén, E. G., 1849-1919;(FIN11)000085405 ;;
000085406;Blomstedt, Oskar, 1833-1871;(FIN11)000085406 ;;
000085410;Sepia, 1867-1952;(FIN11)000085410;mies;000085410 
000085418;Bonsdorff, W., 1876-1951;(FIN11)000085418 ;;
000085419;Mäkelä, A. B., 1863-1932;(FIN11)000085419 ;;
000085428;Bonsdorff, E., 1842-1936;(FIN11)000085428 ;;
000085435;Savolainen, Aaro Iivari;(FIN11)000085435 ;;
000085439;Bäck, A. J., 1872-1952;(FIN11)000085439 ;;
000085460;Simola, E. F., 1872-1941;(FIN11)000085460 ;;
000085477;Simolin, Albin, 1875-1942;(FIN11)000085477 ;;
000085487;Bergholm, A. H., 1876-1949;(FIN11)000085487 ;;
000085495;Hackman, Victor, 1866-1941;(FIN11)000085495 ;;
000085537;Pottier, Eugéne, 1816-1887;(FIN11)000085537 ;;
000085539;Forstén, T. K., 1855-1927;(FIN11)000085539 ;;
000085569;Grönholm, Väinö, 1868-1936;(FIN11)000085569 ;;
000085575;Haapanen, Emmi, 1866-1947;(FIN11)000085575 ;;
000085596;Haapalainen, Eero, 1880-1937;(FIN11)000085596;mies;000085596 
000085602;Wahl, Walter, 1879-1970;(FIN11)000085602 ;;
000085624;Råbergh, Herman, 1838-1920;(FIN11)000085624 ;;
000085636;Hirvisalo, K. F., 1875-1960;(FIN11)000085636 ;;
000085637;Hästesko, F. A., 1879-1946;(FIN11)000085637 ;;
000085639;Charpentier, Axel, 1865-1949;(FIN11)000085639 ;;
000085643;Johansson, Ossi, 1886-1941;(FIN11)000085643 ;;
000085644;Juhannus, Ossi, 1886-1941;(FIN11)000085644 ;;
000085655;Hultin, Tekla, 1864-1943;(FIN11)000085655 ;;
000085669;Lindström, Ludvig;(FIN11)000085669 ;;
000085677;Swedenborg, Emanuel, 1688-1772;(FIN11)000085677 ;;
000085678;Koskenhovi, P. A.;(FIN11)000085678 ;;
000085679;Ipsen, Alfred;(FIN11)000085679 ;;
000085693;Phaal, Andreo, 1882-1952;(FIN11)000085693 ;;
000085694;Jókai, Mór;(FIN11)000085694 ;;
000085717;Torckell, Huldi, 1871-1942;(FIN11)000085717 ;;
000085719;Järvinen, Nestor, 1831-1901;(FIN11)000085719 ;;
000085723;Talmage, T. De Witt;(FIN11)000085723 ;;
000085724;Aschan, Ossian, 1860-1939;(FIN11)000085724 ;;
